"muni_code" "ayear" "cover_class" "area_ha"
"2103208" "1993" 12 1800.981
"2103208" "1993" 15 116.867
"2103208" "1993" 21 419.393
"2103208" "1993" 24 834.673
"2103208" "1993" 25 38.799
"2103208" "1993" 33 225.055
"2103208" "1994" 3 271286.409
"2103208" "1994" 4 49265.66
"2103208" "1994" 11 736.903
"2103208" "1994" 12 1788.132
"2103208" "1994" 15 159.245
"2103208" "1994" 21 376.568
"2103208" "1994" 24 842.256
"2103208" "1994" 25 39.157
"2103208" "1994" 33 243.523
"2103208" "1995" 3 270829.64
"2103208" "1995" 4 49668.198
"2103208" "1995" 11 725.308
"2103208" "1995" 12 1732.019
"2103208" "1995" 15 383.436
"2103208" "1995" 21 216.524
"2103208" "1995" 24 842.791
"2103208" "1995" 25 44.865
"2103208" "1995" 33 295.074
"2103208" "1996" 3 268676.652
"2103208" "1996" 4 51691.3
"2103208" "1996" 11 715.136
"2103208" "1996" 12 1774.043
"2103208" "1996" 15 478
"2103208" "1996" 21 204.738
"2103208" "1996" 24 862.329
"2103208" "1996" 25 36.478
"2103208" "1996" 33 299.178
"2103208" "1997" 3 268548.495
"2103208" "1997" 4 51811.165
"2103208" "1997" 11 691.316
"2103208" "1997" 12 1777.603
"2103208" "1997" 15 595.403
"2103208" "1997" 21 124.362
"2103208" "1997" 24 870.447
"2103208" "1997" 25 37.37
"2103208" "1997" 33 281.693
"2103208" "1998" 3 268414.868
"2103208" "1998" 4 51921.338
"2103208" "1998" 11 697.741
"2103208" "1998" 12 1769.304
"2103208" "1998" 15 661.688
"2103208" "1998" 21 106.877
"2103208" "1998" 24 879.012
"2103208" "1998" 25 39.69
"2103208" "1998" 33 247.336
"2103208" "1999" 3 268434.764
"2103208" "1999" 4 51903.849
"2103208" "1999" 11 674.994
"2103208" "1999" 12 1790.715
"2103208" "1999" 15 639.38
"2103208" "1999" 21 108.128
"2103208" "1999" 24 885.97
"2103208" "1999" 25 38.978
"2103208" "1999" 33 261.076
"2103208" "2000" 3 267912.155
"2103208" "2000" 4 52414.065
"2103208" "2000" 11 652.245
"2103208" "2000" 12 1841.834
"2103208" "2000" 15 617.253
"2103208" "2000" 21 105.898
"2103208" "2000" 24 957.607
"2103208" "2000" 25 44.953
"2103208" "2000" 33 191.843
"2103208" "2001" 3 267580.953
"2103208" "2001" 4 52716.004
"2103208" "2001" 11 641.719
"2103208" "2001" 12 1852.806
"2103208" "2001" 15 636.432
"2103208" "2001" 21 97.334
"2103208" "2001" 24 991.151
"2103208" "2001" 25 47.005
"2103208" "2001" 33 174.45
"2103208" "2002" 3 268481.122
"2103208" "2002" 4 51799.866
"2103208" "2002" 11 600.241
"2103208" "2002" 12 1836.926
"2103208" "2002" 15 679.337
"2103208" "2002" 21 106.255
"2103208" "2002" 24 1011.134
"2103208" "2002" 25 45.759
"2103208" "2002" 33 177.214
"2103208" "2003" 3 268021.779
"2103208" "2003" 4 52047.307
"2103208" "2003" 11 581.419
"2103208" "2003" 12 1839.332
"2103208" "2003" 15 737.321
"2103208" "2003" 21 275.778
"2103208" "2003" 24 1035.935
"2103208" "2003" 25 36.48
"2103208" "2003" 33 162.502
"2103208" "2004" 3 267403.495
"2103208" "2004" 4 52300.066
"2103208" "2004" 11 580.078
"2103208" "2004" 12 1797.132
"2103208" "2004" 15 794.496
"2103208" "2004" 21 584.322
"2103208" "2004" 24 1058.684
"2103208" "2004" 25 42.189
"2103208" "2004" 33 177.392
"2103208" "2005" 3 267435.779
"2103208" "2005" 4 52028.212
"2103208" "2005" 11 561.786
"2103208" "2005" 12 1746.007
"2103208" "2005" 15 813.228
"2103208" "2005" 21 701.838
"2103208" "2005" 24 1099.276
"2103208" "2005" 25 36.213
"2103208" "2005" 33 170.079
"2103208" "2005" 39 145.434
"2103208" "2006" 3 266791.778
"2103208" "2006" 4 51986.043
"2103208" "2006" 11 538.326
"2103208" "2006" 12 1745.658
"2103208" "2006" 15 800.734
"2103208" "2006" 21 1305.821
"2103208" "2006" 24 1110.695
"2103208" "2006" 25 38.086
"2103208" "2006" 33 151.616
"2103208" "2006" 39 155.785
"2103208" "2006" 41 113.311
"2103208" "2007" 3 266716.928
"2103208" "2007" 4 51762.945
"2103208" "2007" 11 527.887
"2103208" "2007" 12 1710.325
"2103208" "2007" 15 695.916
"2103208" "2007" 21 1647.293
"2103208" "2007" 24 1129.966
"2103208" "2007" 25 38.175
"2103208" "2007" 33 159.556
"2103208" "2007" 39 29.179
"2103208" "2007" 41 319.683
"2103208" "2008" 3 267134.914
"2103208" "2008" 4 50446.424
"2103208" "2008" 11 520.126
"2103208" "2008" 12 1857.646
"2103208" "2008" 15 669.763
"2103208" "2008" 21 2352.652
"2103208" "2008" 24 1136.032
"2103208" "2008" 25 38.354
"2103208" "2008" 33 161.163
"2103208" "2008" 39 101.544
"2103208" "2008" 41 319.238
"2103208" "2009" 3 266637.813
"2103208" "2009" 4 50606.278
"2103208" "2009" 11 509.869
"2103208" "2009" 12 1921.178
"2103208" "2009" 15 729.17
"2103208" "2009" 21 2404.137
"2103208" "2009" 24 1174.393
"2103208" "2009" 25 37.817
"2103208" "2009" 33 207.101
"2103208" "2009" 39 198.442
"2103208" "2009" 41 311.655
"2103208" "2010" 3 266226.198
"2103208" "2010" 4 50874.367
"2103208" "2010" 9 1.963
"2103208" "2010" 11 500.862
"2103208" "2010" 12 1945.887
"2103208" "2010" 15 865.647
"2103208" "2010" 21 2235.237
"2103208" "2010" 24 1220.696
"2103208" "2010" 25 66.727
"2103208" "2010" 33 188.996
"2103208" "2010" 39 266.155
"2103208" "2010" 41 345.117
"2103208" "2011" 3 265900.111
"2103208" "2011" 4 50977.933
"2103208" "2011" 9 1.963
"2103208" "2011" 11 500.058
"2103208" "2011" 12 2072.319
"2103208" "2011" 15 961.659
"2103208" "2011" 21 2050.004
"2103208" "2011" 24 1239.609
"2103208" "2011" 25 84.305
"2103208" "2011" 33 174.544
"2103208" "2011" 39 434.599
"2103208" "2011" 41 340.75
"2103208" "2012" 3 265684.617
"2103208" "2012" 4 51099.578
"2103208" "2012" 9 5.8
"2103208" "2012" 11 498.453
"2103208" "2012" 12 1892.16
"2103208" "2012" 15 911.821
"2103208" "2012" 21 1003.01
"2103208" "2012" 24 1253.258
"2103208" "2012" 25 53.163
"2103208" "2012" 33 161.879
"2103208" "2012" 39 797.764
"2103208" "2012" 41 1376.349
"2103208" "2013" 3 265451.127
"2103208" "2013" 4 51236.171
"2103208" "2013" 9 22.663
"2103208" "2013" 11 490.692
"2103208" "2013" 12 1911.579
"2103208" "2013" 15 892.308
"2103208" "2013" 21 982.252
"2103208" "2013" 24 1283.502
"2103208" "2013" 25 67.258
"2103208" "2013" 33 150.186
"2103208" "2013" 39 824.718
"2103208" "2013" 41 1425.396
"2103208" "2014" 3 264895.08
"2103208" "2014" 4 51205.9
"2103208" "2014" 9 25.518
"2103208" "2014" 11 497.65
"2103208" "2014" 12 1939.769
"2103208" "2014" 15 885.798
"2103208" "2014" 21 1308.923
"2103208" "2014" 24 1313.21
"2103208" "2014" 25 99.553
"2103208" "2014" 33 151.435
"2103208" "2014" 39 710.483
"2103208" "2014" 41 1704.535
"2103208" "2015" 3 264481.764
"2103208" "2015" 4 50723.857
"2103208" "2015" 9 25.518
"2103208" "2015" 11 505.589
"2103208" "2015" 12 1866.802
"2103208" "2015" 15 812.088
"2103208" "2015" 21 1775.113
"2103208" "2015" 24 1320.347
"2103208" "2015" 25 176.74
"2103208" "2015" 33 148.67
"2103208" "2015" 39 997.921
"2103208" "2015" 41 1903.444
"2103208" "2016" 3 263495.882
"2103208" "2016" 4 50511.088
"2103208" "2016" 9 25.518
"2103208" "2016" 11 521.379
"2103208" "2016" 12 1792.661
"2103208" "2016" 15 869.263
"2103208" "2016" 21 2590.996
"2103208" "2016" 24 1350.055
"2103208" "2016" 25 132.658
"2103208" "2016" 33 150.274
"2103208" "2016" 39 1382.872
"2103208" "2016" 41 1915.205
"2103208" "2017" 3 263721.769
"2103208" "2017" 4 49923.435
"2103208" "2017" 9 25.608
"2103208" "2017" 11 519.417
"2103208" "2017" 12 1687.21
"2103208" "2017" 15 935.175
"2103208" "2017" 21 2299.131
"2103208" "2017" 24 1362.544
"2103208" "2017" 25 100.892
"2103208" "2017" 33 130.212
"2103208" "2017" 39 2194.962
"2103208" "2017" 41 1837.499
"2103208" "2018" 3 263748.257
"2103208" "2018" 4 49802.048
"2103208" "2018" 9 33.192
"2103208" "2018" 11 512.728
"2103208" "2018" 12 1598.353
"2103208" "2018" 15 1038.916
"2103208" "2018" 21 2136.185
"2103208" "2018" 24 1379.495
"2103208" "2018" 25 97.683
"2103208" "2018" 33 156.434
"2103208" "2018" 39 2160.221
"2103208" "2018" 41 2074.344
"2103208" "2019" 3 264155.443
"2103208" "2019" 4 49229.159
"2103208" "2019" 9 199.335
"2103208" "2019" 11 497.297
"2103208" "2019" 12 1545.983
"2103208" "2019" 15 1155.317
"2103208" "2019" 21 1826.829
"2103208" "2019" 24 1380.209
"2103208" "2019" 25 90.458
"2103208" "2019" 33 150.37
"2103208" "2019" 39 2673.232
"2103208" "2019" 41 1834.221
"2103208" "2020" 3 264775.534
"2103208" "2020" 4 48260.833
"2103208" "2020" 9 199.424
"2103208" "2020" 11 485.525
"2103208" "2020" 12 1566.937
"2103208" "2020" 15 1281.245
"2103208" "2020" 21 1433.029
"2103208" "2020" 24 1399.211
"2103208" "2020" 25 88.94
"2103208" "2020" 33 144.036
"2103208" "2020" 39 3749.344
"2103208" "2020" 41 1353.795
"2107803" "1985" 3 178368.013
"2107803" "1985" 4 138882.086
"2107803" "1985" 11 306.757
"2107803" "1985" 12 2254.11
"2107803" "1985" 15 124.465
"2107803" "1985" 21 2527.11
"2107803" "1985" 24 220.2
"2107803" "1985" 25 1018.813
"2107803" "1985" 33 349.664
"2107803" "1986" 3 176930.038
"2107803" "1986" 4 140351.648
"2107803" "1986" 11 298.037
"2107803" "1986" 12 2244.146
"2107803" "1986" 15 108.895
"2107803" "1986" 21 2550.067
"2107803" "1986" 24 224.293
"2107803" "1986" 25 968.004
"2107803" "1986" 33 376.091
"2107803" "1987" 3 173025.283
"2107803" "1987" 4 144317.442
"2107803" "1987" 11 305.155
"2107803" "1987" 12 2248.861
"2107803" "1987" 15 185.856
"2107803" "1987" 21 2476.658
"2107803" "1987" 24 224.915
"2107803" "1987" 25 894.252
"2107803" "1987" 33 372.795
"2107803" "1988" 3 172919.921
"2107803" "1988" 4 144666.576
"2107803" "1988" 11 302.307
"2107803" "1988" 12 2238.188
"2107803" "1988" 15 240.843
"2107803" "1988" 21 2144.628
"2107803" "1988" 24 239.417
"2107803" "1988" 25 926.9
"2107803" "1988" 33 372.439
"2107803" "1989" 3 172148.297
"2107803" "1989" 4 145171.994
"2107803" "1989" 11 310.492
"2107803" "1989" 12 2233.562
"2107803" "1989" 15 243.78
"2107803" "1989" 21 2309.94
"2107803" "1989" 24 271.535
"2107803" "1989" 25 979.925
"2107803" "1989" 33 381.691
"2107803" "1990" 3 171936.302
"2107803" "1990" 4 145502.118
"2107803" "1990" 11 316.986
"2107803" "1990" 12 2257.229
"2107803" "1990" 15 191.553
"2107803" "1990" 21 2235.678
"2107803" "1990" 24 282.034
"2107803" "1990" 25 936.149
"2107803" "1990" 33 393.169
"2107803" "1991" 3 170866.612
"2107803" "1991" 4 146560.522
"2107803" "1991" 11 323.835
"2107803" "1991" 12 2271.465
"2107803" "1991" 15 164.327
"2107803" "1991" 21 2273.566
"2107803" "1991" 24 284.525
"2107803" "1991" 25 904.388
"2107803" "1991" 33 401.978
"2107803" "1992" 3 171984.026
"2107803" "1992" 4 145454.039
"2107803" "1992" 11 320.633
"2107803" "1992" 12 2318.437
"2107803" "1992" 15 197.53
"2107803" "1992" 21 2258.343
"2107803" "1992" 24 288.973
"2107803" "1992" 25 828.593
"2107803" "1992" 33 400.643
"2107803" "1993" 3 171413.761
"2107803" "1993" 4 145751.858
"2107803" "1993" 11 328.196
"2107803" "1993" 12 2353.578
"2107803" "1993" 15 400.238
"2107803" "1993" 21 2378.707
"2107803" "1993" 24 290.931
"2107803" "1993" 25 751.102
"2107803" "1993" 33 382.847
"2107803" "1994" 3 171050.059
"2107803" "1994" 4 145207.658
"2107803" "1994" 9 4.894
"2107803" "1994" 11 328.375
"2107803" "1994" 12 2351.978
"2107803" "1994" 15 961.319
"2107803" "1994" 21 2656.131
"2107803" "1994" 24 294.934
"2107803" "1994" 25 826.462
"2107803" "1994" 33 369.407
"2107803" "1995" 3 170261.399
"2107803" "1995" 4 145351.414
"2107803" "1995" 9 13.08
"2107803" "1995" 11 336.738
"2107803" "1995" 12 2310.609
"2107803" "1995" 15 1731.757
"2107803" "1995" 21 2585.038
"2107803" "1995" 24 301.073
"2107803" "1995" 25 773.792
"2107803" "1995" 33 386.317
"2107803" "1996" 3 169273.925
"2107803" "1996" 4 146305.197
"2107803" "1996" 9 25.092
"2107803" "1996" 11 336.918
"2107803" "1996" 12 2308.12
"2107803" "1996" 15 2464.957
"2107803" "1996" 21 1942.382
"2107803" "1996" 24 303.831
"2107803" "1996" 25 714.626
"2107803" "1996" 33 376.171
"2107803" "1997" 3 169687.056
"2107803" "1997" 4 145634.606
"2107803" "1997" 9 31.499
"2107803" "1997" 11 339.943
"2107803" "1997" 12 2289.348
"2107803" "1997" 15 3031.339
"2107803" "1997" 21 1629.63
"2107803" "1997" 24 305.433
"2107803" "1997" 25 708.664
"2107803" "1997" 33 393.701
"2107803" "1998" 3 169106.295
"2107803" "1998" 4 145832.275
"2107803" "1998" 9 57.036
"2107803" "1998" 11 355.068
"2107803" "1998" 12 2293.795
"2107803" "1998" 15 3727.564
"2107803" "1998" 21 1308.307
"2107803" "1998" 24 304.721
"2107803" "1998" 25 687.051
"2107803" "1998" 33 379.105
"2107803" "1999" 3 167891.722
"2107803" "1999" 4 144765.317
"2107803" "1999" 9 57.303
"2107803" "1999" 11 357.469
"2107803" "1999" 12 2314.434
"2107803" "1999" 15 6096.219
"2107803" "1999" 21 1224.476
"2107803" "1999" 24 307.835
"2107803" "1999" 25 653.511
"2107803" "1999" 33 382.933
"2107803" "2000" 3 165914.893
"2107803" "2000" 4 143696.029
"2107803" "2000" 9 61.307
"2107803" "2000" 11 353.021
"2107803" "2000" 12 2318.794
"2107803" "2000" 15 9091.173
"2107803" "2000" 21 1277.241
"2107803" "2000" 24 309.881
"2107803" "2000" 25 675.4
"2107803" "2000" 33 353.48
"2107803" "2001" 3 164726.13
"2107803" "2001" 4 142922.713
"2107803" "2001" 9 96.539
"2107803" "2001" 11 357.825
"2107803" "2001" 12 2313.81
"2107803" "2001" 15 10837.111
"2107803" "2001" 21 1427.007
"2107803" "2001" 24 316.91
"2107803" "2001" 25 719.182
"2107803" "2001" 33 333.992
"2107803" "2002" 3 164965.317
"2107803" "2002" 4 141642.94
"2107803" "2002" 9 120.384
"2107803" "2002" 11 338.338
"2107803" "2002" 12 2320.928
"2107803" "2002" 15 12301.682
"2107803" "2002" 21 996.799
"2107803" "2002" 24 318.956
"2107803" "2002" 25 701.562
"2107803" "2002" 33 344.312
"2107803" "2003" 3 162076.539
"2107803" "2003" 4 142779.445
"2107803" "2003" 9 121.63
"2107803" "2003" 11 343.052
"2107803" "2003" 12 2314.171
"2107803" "2003" 15 14395.754
"2107803" "2003" 21 634.881
"2107803" "2003" 24 321.714
"2107803" "2003" 25 724.345
"2107803" "2003" 33 339.687
"2107803" "2004" 3 160673.473
"2107803" "2004" 4 142432.525
"2107803" "2004" 9 123.143
"2107803" "2004" 11 341.362
"2107803" "2004" 12 2307.5
"2107803" "2004" 15 15958.903
"2107803" "2004" 21 810.331
"2107803" "2004" 24 327.23
"2107803" "2004" 25 758.239
"2107803" "2004" 33 318.512
"2107803" "2005" 3 158348.345
"2107803" "2005" 4 144601.57
"2107803" "2005" 9 123.232
"2107803" "2005" 11 344.12
"2107803" "2005" 12 2301.81
"2107803" "2005" 15 15849.964
"2107803" "2005" 21 1082.209
"2107803" "2005" 24 331.412
"2107803" "2005" 25 746.22
"2107803" "2005" 33 322.336
"2107803" "2006" 3 155655.08
"2107803" "2006" 4 145541.394
"2107803" "2006" 9 123.588
"2107803" "2006" 11 337.893
"2107803" "2006" 12 2288.822
"2107803" "2006" 15 17624.406
"2107803" "2006" 21 1016.006
"2107803" "2006" 24 351.875
"2107803" "2006" 25 807.258
"2107803" "2006" 33 304.897
"2107803" "2007" 3 151180.495
"2107803" "2007" 4 149098.147
"2107803" "2007" 9 177.065
"2107803" "2007" 11 352.128
"2107803" "2007" 12 2304.84
"2107803" "2007" 15 18361.509
"2107803" "2007" 21 1107.839
"2107803" "2007" 24 370.647
"2107803" "2007" 25 787.865
"2107803" "2007" 33 310.682
"2107803" "2008" 3 148432.733
"2107803" "2008" 4 153232.336
"2107803" "2008" 9 267.204
"2107803" "2008" 11 335.759
"2107803" "2008" 12 2321.649
"2107803" "2008" 15 17177.251
"2107803" "2008" 21 898.997
"2107803" "2008" 24 375.452
"2107803" "2008" 25 703.248
"2107803" "2008" 33 306.588
"2107803" "2009" 3 146547.989
"2107803" "2009" 4 153803.606
"2107803" "2009" 9 265.958
"2107803" "2009" 11 334.336
"2107803" "2009" 12 2314.886
"2107803" "2009" 15 18194.562
"2107803" "2009" 21 1142.403
"2107803" "2009" 24 383.281
"2107803" "2009" 25 764.191
"2107803" "2009" 33 300.006
"2107803" "2010" 3 144292.574
"2107803" "2010" 4 156476.598
"2107803" "2010" 9 284.555
"2107803" "2010" 11 348.66
"2107803" "2010" 12 2310.615
"2107803" "2010" 15 17727.804
"2107803" "2010" 21 1164.184
"2107803" "2010" 24 385.06
"2107803" "2010" 25 762.675
"2107803" "2010" 33 298.493
"2107803" "2011" 3 142440.59
"2107803" "2011" 4 158532.972
"2107803" "2011" 9 286.156
"2107803" "2011" 11 343.676
"2107803" "2011" 12 2294.863
"2107803" "2011" 15 17488.088
"2107803" "2011" 21 1250.4
"2107803" "2011" 24 389.776
"2107803" "2011" 25 740.437
"2107803" "2011" 33 284.258
"2107803" "2012" 3 140226.522
"2107803" "2012" 4 160776.488
"2107803" "2012" 9 310.447
"2107803" "2012" 11 333.266
"2107803" "2012" 12 2309.457
"2107803" "2012" 15 17426.479
"2107803" "2012" 21 1277.485
"2107803" "2012" 24 400.63
"2107803" "2012" 25 719.264
"2107803" "2012" 33 271.178
"2107803" "2013" 3 139985.726
"2107803" "2013" 4 160607.988
"2107803" "2013" 9 942.024
"2107803" "2013" 11 321.791
"2107803" "2013" 12 2373.515
"2107803" "2013" 15 16559.229
"2107803" "2013" 21 1848.437
"2107803" "2013" 24 412.285
"2107803" "2013" 25 741.771
"2107803" "2013" 33 258.454
"2107803" "2014" 3 141576.626
"2107803" "2014" 4 157799.881
"2107803" "2014" 9 1239.376
"2107803" "2014" 11 299.37
"2107803" "2014" 12 2356.346
"2107803" "2014" 15 17614.446
"2107803" "2014" 21 1723.39
"2107803" "2014" 24 416.467
"2107803" "2014" 25 750.312
"2107803" "2014" 33 261.657
"2107803" "2014" 41 13.347
"2107803" "2015" 3 142454.541
"2107803" "2015" 4 156083.161
"2107803" "2015" 9 1302.464
"2107803" "2015" 11 273.925
"2107803" "2015" 12 2422.725
"2107803" "2015" 15 17620.728
"2107803" "2015" 21 1462.775
"2107803" "2015" 24 419.848
"2107803" "2015" 25 806.024
"2107803" "2015" 33 259.7
"2107803" "2015" 39 11.207
"2107803" "2015" 41 934.122
"2107803" "2016" 3 142708.058
"2107803" "2016" 4 154392.489
"2107803" "2016" 9 1329.25
"2107803" "2016" 11 257.29
"2107803" "2016" 12 2455.64
"2107803" "2016" 15 17307.509
"2107803" "2016" 21 2525.551
"2107803" "2016" 24 422.873
"2107803" "2016" 25 756.108
"2107803" "2016" 33 258.186
"2107803" "2016" 39 152.629
"2107803" "2016" 41 1485.634
"2107803" "2017" 3 142922.344
"2107803" "2017" 4 151044.647
"2107803" "2017" 9 1329.339
"2107803" "2017" 11 254.798
"2107803" "2017" 12 2339.697
"2107803" "2017" 15 18278.08
"2107803" "2017" 21 3375.914
"2107803" "2017" 24 424.029
"2107803" "2017" 25 899.598
"2107803" "2017" 33 257.653
"2107803" "2017" 39 606.468
"2107803" "2017" 41 2318.651
"2107803" "2018" 3 143557.429
"2107803" "2018" 4 148031.349
"2107803" "2018" 9 1356.39
"2107803" "2018" 11 251.595
"2107803" "2018" 12 2297.523
"2107803" "2018" 15 19717.414
"2107803" "2018" 21 3281.935
"2107803" "2018" 24 426.965
"2107803" "2018" 25 824.682
"2107803" "2018" 33 253.025
"2107803" "2018" 39 942.48
"2107803" "2018" 41 3110.429
"2107803" "2019" 3 143899.493
"2107803" "2019" 4 145620.758
"2107803" "2019" 9 2053.994
"2107803" "2019" 11 255.512
"2107803" "2019" 12 2299.218
"2107803" "2019" 15 20258.274
"2107803" "2019" 21 3225.8
"2107803" "2019" 24 426.876
"2107803" "2019" 25 855.583
"2107803" "2019" 33 251.601
"2107803" "2019" 39 1209.147
"2107803" "2019" 41 3694.962
"2107803" "2020" 3 142227.892
"2107803" "2020" 4 144373.212
"2107803" "2020" 9 2067.252
"2107803" "2020" 11 258.001
"2107803" "2020" 12 2458.727
"2107803" "2020" 15 21387.436
"2107803" "2020" 21 4429.821
"2107803" "2020" 24 435.684
"2107803" "2020" 25 1099.114
"2107803" "2020" 33 266.995
"2107803" "2020" 39 1624.995
"2107803" "2020" 41 3422.087
"2110104" "1985" 3 61882.589
"2110104" "1985" 4 75174.852
"2110104" "1985" 11 481.703
"2110104" "1985" 12 3582.989
"2110104" "1985" 21 521.761
"2110104" "1985" 24 216.127
"2110104" "1985" 25 307.144
"2110104" "1985" 33 1309.473
"2110104" "1986" 3 61625.925
"2110104" "1986" 4 75469.797
"2110104" "1986" 11 470.548
"2110104" "1986" 12 3510.517
"2110104" "1986" 21 580.485
"2110104" "1986" 24 226.479
"2110104" "1986" 25 231.741
"2110104" "1986" 33 1361.147
"2110104" "1987" 3 60996.632
"2110104" "1987" 4 76095.872
"2110104" "1987" 11 467.96
"2110104" "1987" 12 3533.452
"2110104" "1987" 21 679.99
"2110104" "1987" 24 232.011
"2110104" "1987" 25 160.265
"2110104" "1987" 33 1310.455
"2110104" "1988" 3 60433.963
"2110104" "1988" 4 76635.075
"2110104" "1988" 11 476.974
"2110104" "1988" 12 3574.237
"2110104" "1988" 15 0.535
"2110104" "1988" 21 674.008
"2110104" "1988" 24 256.105
"2110104" "1988" 25 160.981
"2110104" "1988" 33 1264.762
"2110104" "1989" 3 60335.793
"2110104" "1989" 4 76724.946
"2110104" "1989" 11 476.35
"2110104" "1989" 12 3591.104
"2110104" "1989" 15 0.535
"2110104" "1989" 21 652.235
"2110104" "1989" 24 260.299
"2110104" "1989" 25 132.605
"2110104" "1989" 33 1302.772
"2110104" "1990" 3 60303.8
"2110104" "1990" 4 76832.89
"2110104" "1990" 11 473.495
"2110104" "1990" 12 3593.067
"2110104" "1990" 21 586.547
"2110104" "1990" 24 275.647
"2110104" "1990" 25 113.419
"2110104" "1990" 33 1297.775
"2110104" "1991" 3 60395.027
"2110104" "1991" 4 76735.234
"2110104" "1991" 11 454.666
"2110104" "1991" 12 3594.585
"2110104" "1991" 15 4.283
"2110104" "1991" 21 573.965
"2110104" "1991" 24 279.395
"2110104" "1991" 25 104.941
"2110104" "1991" 33 1334.542
"2110104" "1992" 3 60610.584
"2110104" "1992" 4 76542.7
"2110104" "1992" 11 449.757
"2110104" "1992" 12 3616.63
"2110104" "1992" 15 7.853
"2110104" "1992" 21 578.428
"2110104" "1992" 24 281.18
"2110104" "1992" 25 79.241
"2110104" "1992" 33 1310.265
"2110104" "1993" 3 60967.312
"2110104" "1993" 4 76239.785
"2110104" "1993" 11 403.354
"2110104" "1993" 12 3634.57
"2110104" "1993" 15 2.766
"2110104" "1993" 21 578.873
"2110104" "1993" 24 282.161
"2110104" "1993" 25 79.42
"2110104" "1993" 33 1288.395
"2110104" "1994" 3 61320.509
"2110104" "1994" 4 75759.227
"2110104" "1994" 11 328.572
"2110104" "1994" 12 3679.554
"2110104" "1994" 15 1.785
"2110104" "1994" 21 515.607
"2110104" "1994" 24 286.355
"2110104" "1994" 25 280.844
"2110104" "1994" 33 1304.186
"2110104" "1995" 3 61073.739
"2110104" "1995" 4 75758.238
"2110104" "1995" 11 322.861
"2110104" "1995" 12 3968.99
"2110104" "1995" 15 5.354
"2110104" "1995" 21 466.522
"2110104" "1995" 24 293.227
"2110104" "1995" 25 276.026
"2110104" "1995" 33 1311.681
"2110104" "1996" 3 60847.04
"2110104" "1996" 4 75909.618
"2110104" "1996" 11 321.523
"2110104" "1996" 12 3972.291
"2110104" "1996" 15 5.711
"2110104" "1996" 21 480.175
"2110104" "1996" 24 295.101
"2110104" "1996" 25 249.166
"2110104" "1996" 33 1396.013
"2110104" "1997" 3 60657.101
"2110104" "1997" 4 76034.503
"2110104" "1997" 11 318.667
"2110104" "1997" 12 4012.271
"2110104" "1997" 15 7.942
"2110104" "1997" 21 491.062
"2110104" "1997" 24 310.271
"2110104" "1997" 25 266.834
"2110104" "1997" 33 1377.988
"2110104" "1998" 3 60198.959
"2110104" "1998" 4 76685.242
"2110104" "1998" 11 320.274
"2110104" "1998" 12 3980.05
"2110104" "1998" 15 59.252
"2110104" "1998" 21 620.277
"2110104" "1998" 24 337.844
"2110104" "1998" 25 121.987
"2110104" "1998" 33 1152.752
"2110104" "1999" 3 60069.555
"2110104" "1999" 4 76772.354
"2110104" "1999" 11 312.153
"2110104" "1999" 12 3978.529
"2110104" "1999" 15 90.216
"2110104" "1999" 21 562.452
"2110104" "1999" 24 343.556
"2110104" "1999" 25 135.19
"2110104" "1999" 33 1212.633
"2110104" "2000" 3 59900.066
"2110104" "2000" 4 77055.364
"2110104" "2000" 11 310.636
"2110104" "2000" 12 3928.458
"2110104" "2000" 15 149.825
"2110104" "2000" 21 478.124
"2110104" "2000" 24 346.5
"2110104" "2000" 25 159.552
"2110104" "2000" 33 1148.113
"2110104" "2001" 3 60072.873
"2110104" "2001" 4 76879.258
"2110104" "2001" 11 308.138
"2110104" "2001" 12 3919.71
"2110104" "2001" 15 144.025
"2110104" "2001" 21 526.757
"2110104" "2001" 24 350.962
"2110104" "2001" 25 146.881
"2110104" "2001" 33 1123.662
"2110104" "2001" 39 4.373
"2110104" "2002" 3 60314.294
"2110104" "2002" 4 76600.892
"2110104" "2002" 11 306.175
"2110104" "2002" 12 3902.666
"2110104" "2002" 15 180.611
"2110104" "2002" 21 473.394
"2110104" "2002" 24 360.778
"2110104" "2002" 25 162.319
"2110104" "2002" 33 1170.333
"2110104" "2002" 39 5.176
"2110104" "2003" 3 60409.169
"2110104" "2003" 4 76531.269
"2110104" "2003" 11 303.141
"2110104" "2003" 12 3844.305
"2110104" "2003" 15 232.278
"2110104" "2003" 21 538.451
"2110104" "2003" 24 363.991
"2110104" "2003" 25 125.287
"2110104" "2003" 33 1127.588
"2110104" "2003" 39 1.16
"2110104" "2004" 3 60433.434
"2110104" "2004" 4 76392.419
"2110104" "2004" 11 302.517
"2110104" "2004" 12 3814.054
"2110104" "2004" 15 272.167
"2110104" "2004" 21 500.263
"2110104" "2004" 24 371.576
"2110104" "2004" 25 177.043
"2110104" "2004" 33 1198.977
"2110104" "2004" 39 14.189
"2110104" "2005" 3 60558.653
"2110104" "2005" 4 76091.478
"2110104" "2005" 11 306.533
"2110104" "2005" 12 3638.342
"2110104" "2005" 15 297.781
"2110104" "2005" 21 604.86
"2110104" "2005" 24 377.108
"2110104" "2005" 25 159.552
"2110104" "2005" 33 1111.972
"2110104" "2005" 39 330.36
"2110104" "2006" 3 60609.962
"2110104" "2006" 4 75465.595
"2110104" "2006" 11 309.477
